1,1,300.53,618.29,83.84,215.06,1.76,-1,-1,-1
1,2,1816.82,502.64,69.40,157.74,1.76,-1,-1,-1
1,3,1782.86,317.22,61.57,130.04,1.75,-1,-1,-1
1,4,469.52,480.38,67.62,142.25,1.75,-1,-1,-1
1,5,1278.71,464.62,63.77,146.93,1.75,-1,-1,-1
1,6,1155.39,340.51,43.16,130.75,1.74,-1,-1,-1
1,7,1585.31,249.91,38.75,103.39,1.74,-1,-1,-1
1,8,1204.55,234.66,37.34,99.59,1.73,-1,-1,-1
1,9,824.97,515.91,53.38,154.80,1.73,-1,-1,-1
1,10,1659.56,333.78,41.74,123.50,1.73,-1,-1,-1
1,11,1394.28,249.79,37.12,105.10,1.73,-1,-1,-1
1,12,924.87,353.58,33.86,120.51,1.70,-1,-1,-1
1,13,781.60,188.25,34.34,88.91,1.70,-1,-1,-1
1,14,1812.29,454.76,71.07,156.16,1.69,-1,-1,-1
2,1,302.41,620.55,105.17,213.25,1.76,-1,-1,-1
2,2,1817.78,502.84,70.85,157.53,1.76,-1,-1,-1
2,3,1780.84,317.29,65.62,130.67,1.75,-1,-1,-1
2,4,469.09,480.61,79.93,142.28,1.76,-1,-1,-1
2,5,1268.96,469.47,67.83,142.92,1.75,-1,-1,-1
2,6,1158.16,340.80,41.13,130.65,1.74,-1,-1,-1
2,7,1583.88,249.90,40.55,103.79,1.74,-1,-1,-1
2,8,1202.61,235.06,39.70,99.28,1.73,-1,-1,-1
2,9,831.60,517.87,60.38,148.22,1.73,-1,-1,-1
2,10,1662.46,334.35,42.81,123.22,1.74,-1,-1,-1
2,11,1395.73,250.02,35.84,105.21,1.72,-1,-1,-1
2,12,928.53,354.20,31.25,120.11,1.70,-1,-1,-1
2,13,780.61,188.07,34.53,89.36,1.71,-1,-1,-1
2,14,1821.63,454.74,65.50,157.14,1.71,-1,-1,-1
2,15,1451.46,321.51,36.33,120.93,1.26,-1,-1,-1
3,1,304.41,623.38,106.00,211.11,1.77,-1,-1,-1
3,2,1818.99,503.09,70.25,156.14,1.77,-1,-1,-1
3,3,1779.68,317.76,68.56,130.32,1.76,-1,-1,-1
3,4,468.14,481.06,90.56,142.48,1.76,-1,-1,-1
3,5,1260.52,475.25,71.36,137.88,1.76,-1,-1,-1
3,6,1159.84,340.65,42.75,130.47,1.75,-1,-1,-1
3,7,1582.46,250.37,41.73,103.34,1.74,-1,-1,-1
3,8,1201.92,235.54,40.90,98.70,1.73,-1,-1,-1
3,9,833.45,517.97,72.48,146.95,1.74,-1,-1,-1
3,10,1664.81,334.72,47.63,122.40,1.74,-1,-1,-1
3,11,1395.95,250.41,36.67,104.96,1.72,-1,-1,-1
3,12,934.35,353.77,27.48,120.97,1.69,-1,-1,-1
3,13,778.65,189.34,36.34,89.36,1.71,-1,-1,-1
3,14,1832.43,454.09,58.51,161.71,1.42,-1,-1,-1
4,1,310.50,626.23,105.34,206.94,1.77,-1,-1,-1
4,2,1820.13,502.04,71.78,157.19,1.76,-1,-1,-1
4,3,1777.83,318.15,72.28,130.34,1.76,-1,-1,-1
4,4,470.49,482.94,94.79,140.49,1.77,-1,-1,-1
4,5,1254.25,478.15,71.90,136.73,1.76,-1,-1,-1
4,6,1160.70,341.18,47.15,130.13,1.74,-1,-1,-1
4,7,1581.30,250.53,43.79,103.70,1.74,-1,-1,-1
4,8,1201.15,236.37,43.09,98.30,1.74,-1,-1,-1
4,9,833.63,517.09,85.22,148.50,1.75,-1,-1,-1
4,10,1665.67,335.95,55.03,121.89,1.75,-1,-1,-1
4,11,1398.27,250.49,35.85,104.98,1.72,-1,-1,-1
4,12,938.04,354.00,26.77,121.98,1.68,-1,-1,-1
4,13,776.89,190.88,39.22,89.17,1.71,-1,-1,-1
4,14,1842.37,454.62,51.90,155.26,1.37,-1,-1,-1
4,16,1452.45,322.54,35.99,121.49,0.78,-1,-1,-1
5,1,317.21,627.30,103.99,203.50,1.76,-1,-1,-1
5,2,1823.36,502.24,71.99,156.36,1.76,-1,-1,-1
5,3,1776.69,318.29,75.63,131.03,1.76,-1,-1,-1
5,4,472.34,485.75,97.44,138.72,1.77,-1,-1,-1
5,5,1247.54,480.70,76.97,137.26,1.76,-1,-1,-1
5,6,1160.92,342.00,50.17,130.51,1.75,-1,-1,-1
5,7,1581.24,250.79,43.91,104.20,1.74,-1,-1,-1
5,8,1201.29,237.45,42.55,97.85,1.74,-1,-1,-1
5,9,834.00,516.76,92.65,150.13,1.76,-1,-1,-1
5,10,1666.55,337.03,59.49,122.23,1.75,-1,-1,-1
5,11,1400.09,251.30,35.63,104.83,1.72,-1,-1,-1
5,12,939.36,354.56,28.74,122.12,1.71,-1,-1,-1
5,13,775.84,192.75,41.38,88.08,1.71,-1,-1,-1
5,14,1847.55,456.04,50.86,159.26,1.37,-1,-1,-1
5,16,1452.82,324.53,36.70,120.48,0.85,-1,-1,-1
6,1,327.53,625.46,95.48,205.66,1.75,-1,-1,-1
6,2,1829.94,501.40,69.78,157.40,1.76,-1,-1,-1
6,3,1776.89,318.68,77.04,132.37,1.76,-1,-1,-1
6,4,473.94,487.74,98.61,137.22,1.76,-1,-1,-1
6,5,1246.74,482.38,74.18,140.45,1.76,-1,-1,-1
6,6,1162.35,343.01,51.33,130.14,1.75,-1,-1,-1
6,7,1581.19,251.92,44.40,104.04,1.74,-1,-1,-1
6,8,1201.30,238.18,44.25,98.39,1.74,-1,-1,-1
6,9,841.66,517.47,86.80,150.07,1.75,-1,-1,-1
6,10,1667.85,338.30,60.16,122.10,1.74,-1,-1,-1
6,11,1401.00,252.15,36.73,105.66,1.72,-1,-1,-1
6,12,942.15,355.51,33.76,121.90,1.71,-1,-1,-1
6,13,771.01,193.71,47.52,89.18,1.71,-1,-1,-1
6,14,1855.74,457.14,46.33,156.13,1.63,-1,-1,-1
6,16,1454.07,324.93,37.89,121.19,0.52,-1,-1,-1
7,1,339.70,623.46,80.98,207.19,1.75,-1,-1,-1
7,2,1838.98,499.83,64.23,159.45,1.74,-1,-1,-1
7,3,1776.64,320.22,78.25,131.13,1.76,-1,-1,-1
7,4,476.32,489.88,97.65,136.47,1.77,-1,-1,-1
7,5,1246.95,483.07,70.89,140.31,1.75,-1,-1,-1
7,6,1163.12,344.55,52.70,129.43,1.75,-1,-1,-1
7,7,1581.68,252.82,45.22,104.13,1.74,-1,-1,-1
7,8,1201.29,238.75,44.54,98.43,1.74,-1,-1,-1
7,9,860.32,517.27,69.42,151.40,1.73,-1,-1,-1
7,10,1669.74,339.30,61.21,122.03,1.74,-1,-1,-1
7,11,1402.45,253.26,35.84,104.36,1.72,-1,-1,-1
7,12,943.08,356.05,39.65,122.16,1.72,-1,-1,-1
7,13,773.43,195.67,45.69,89.23,1.72,-1,-1,-1
7,14,1860.68,458.25,49.33,160.40,1.01,-1,-1,-1
7,16,1454.97,325.42,37.24,121.22,1.33,-1,-1,-1
8,1,354.39,620.21,62.09,209.55,1.75,-1,-1,-1
8,2,1848.84,498.30,58.78,161.17,1.71,-1,-1,-1
8,3,1776.03,320.15,80.08,131.91,1.76,-1,-1,-1
8,4,479.80,489.61,94.47,136.43,1.77,-1,-1,-1
8,5,1243.56,482.89,67.53,141.42,1.75,-1,-1,-1
8,6,1163.89,345.02,52.75,129.32,1.75,-1,-1,-1
8,7,1583.55,253.05,44.34,104.37,1.74,-1,-1,-1
8,8,1201.10,238.71,43.31,98.80,1.74,-1,-1,-1
8,9,874.95,514.68,61.22,155.19,1.71,-1,-1,-1
8,10,1670.36,339.86,62.86,122.46,1.75,-1,-1,-1
8,11,1403.68,253.98,35.49,103.52,1.73,-1,-1,-1
8,12,943.56,356.68,42.56,121.95,1.72,-1,-1,-1
8,13,773.98,196.97,44.73,88.89,1.72,-1,-1,-1
8,14,1862.22,458.80,55.39,162.10,1.56,-1,-1,-1
8,16,1455.66,325.74,37.23,121.64,0.93,-1,-1,-1
9,1,364.87,617.89,49.26,211.22,1.73,-1,-1,-1
9,2,1855.79,498.50,55.08,160.87,1.71,-1,-1,-1
9,3,1775.93,320.50,81.46,132.97,1.76,-1,-1,-1
9,4,486.50,488.92,92.13,136.51,1.76,-1,-1,-1
9,5,1237.79,481.42,67.90,143.43,1.75,-1,-1,-1
9,6,1164.40,345.22,52.15,128.87,1.75,-1,-1,-1
9,7,1583.97,253.57,44.85,103.86,1.74,-1,-1,-1
9,8,1201.81,238.16,41.64,98.53,1.73,-1,-1,-1
9,9,887.00,512.90,58.08,156.94,1.72,-1,-1,-1
9,10,1671.61,340.43,61.61,122.03,1.75,-1,-1,-1
9,11,1404.74,253.69,35.38,103.27,1.72,-1,-1,-1
9,12,944.19,356.23,44.38,122.37,1.73,-1,-1,-1
9,13,772.92,196.78,43.46,89.18,1.71,-1,-1,-1
9,14,1875.46,459.13,44.03,162.81,1.63,-1,-1,-1
9,16,1456.32,326.77,36.57,120.87,0.98,-1,-1,-1
10,1,368.31,618.10,55.51,211.97,1.74,-1,-1,-1
10,2,1858.07,498.67,55.80,161.65,1.71,-1,-1,-1
10,3,1776.64,321.73,81.83,133.44,1.76,-1,-1,-1
10,4,496.42,487.38,89.81,138.84,1.76,-1,-1,-1
10,5,1232.20,481.21,67.59,144.68,1.75,-1,-1,-1
