1,1,546.59,743.84,56.15,101.10,1.72,-1,-1,-1
1,2,800.35,543.85,63.34,90.30,1.71,-1,-1,-1
1,3,1693.09,919.15,68.22,112.16,1.71,-1,-1,-1
1,4,1060.89,341.83,33.81,67.29,1.70,-1,-1,-1
1,5,206.91,391.71,25.74,77.54,1.70,-1,-1,-1
1,6,484.90,216.40,24.32,54.24,1.70,-1,-1,-1
1,7,921.41,311.45,29.67,61.13,1.70,-1,-1,-1
1,8,999.90,446.73,36.40,78.36,1.70,-1,-1,-1
1,9,522.58,473.70,30.07,76.14,1.70,-1,-1,-1
1,10,1128.38,319.64,28.57,64.65,1.69,-1,-1,-1
1,11,546.63,338.34,27.10,66.79,1.69,-1,-1,-1
1,12,1070.72,267.31,24.23,61.71,1.68,-1,-1,-1
1,13,1240.04,412.67,29.98,79.86,1.68,-1,-1,-1
1,14,847.88,281.41,27.04,58.24,1.67,-1,-1,-1
1,15,750.61,544.02,50.32,83.48,1.66,-1,-1,-1
1,16,993.07,429.11,40.70,67.28,1.65,-1,-1,-1
1,17,790.25,322.31,19.26,61.04,1.65,-1,-1,-1
1,18,937.76,202.24,18.17,50.84,1.63,-1,-1,-1
1,19,1161.61,267.99,20.53,64.28,1.62,-1,-1,-1
1,20,782.55,173.68,17.25,46.99,1.61,-1,-1,-1
1,21,718.58,562.22,38.03,84.72,1.58,-1,-1,-1
1,22,767.69,539.44,48.67,70.98,1.04,-1,-1,-1
1,23,498.80,316.59,27.10,60.99,0.79,-1,-1,-1
2,1,546.38,743.72,56.55,101.41,1.73,-1,-1,-1
2,2,800.86,543.33,62.33,89.12,1.71,-1,-1,-1
2,3,1692.31,919.11,68.85,112.28,1.70,-1,-1,-1
2,4,1061.45,341.39,34.02,67.41,1.70,-1,-1,-1
2,5,206.86,391.68,25.76,77.31,1.70,-1,-1,-1
2,6,484.43,215.96,25.02,54.95,1.70,-1,-1,-1
2,7,921.19,311.58,29.81,61.12,1.69,-1,-1,-1
2,8,999.79,446.01,36.95,79.11,1.69,-1,-1,-1
2,9,522.29,473.65,30.10,76.28,1.70,-1,-1,-1
2,10,1128.57,319.65,28.61,65.04,1.70,-1,-1,-1
2,11,546.61,338.31,26.81,66.98,1.68,-1,-1,-1
2,12,1071.01,267.27,23.83,62.76,1.68,-1,-1,-1
2,13,1241.87,412.76,28.71,80.11,1.67,-1,-1,-1
2,14,848.23,281.09,26.99,59.39,1.68,-1,-1,-1
