1,1,1769.65,259.50,91.12,130.59,1.76,-1,-1,-1
1,2,941.77,370.57,76.83,142.86,1.75,-1,-1,-1
1,3,667.33,406.69,59.20,158.91,1.74,-1,-1,-1
1,4,777.52,568.31,84.81,172.67,1.73,-1,-1,-1
1,5,1181.33,479.71,65.62,165.89,1.73,-1,-1,-1
1,6,612.60,587.57,80.87,167.41,1.73,-1,-1,-1
1,7,213.15,300.93,61.81,127.17,1.73,-1,-1,-1
1,8,1260.89,256.97,50.34,133.99,1.72,-1,-1,-1
1,9,573.94,217.64,45.64,114.27,1.72,-1,-1,-1
1,10,696.26,140.61,33.92,94.18,1.66,-1,-1,-1
2,1,1778.23,260.60,87.05,130.81,1.76,-1,-1,-1
2,2,943.26,373.76,79.41,140.16,1.75,-1,-1,-1
2,3,657.31,406.39,70.16,158.66,1.75,-1,-1,-1
2,4,784.65,568.45,71.66,159.37,1.72,-1,-1,-1
2,5,1190.02,479.89,58.04,164.89,1.73,-1,-1,-1
2,6,617.70,584.70,86.71,168.74,1.73,-1,-1,-1
2,7,219.89,305.35,69.10,123.27,1.74,-1,-1,-1
2,8,1267.60,259.01,53.55,132.21,1.71,-1,-1,-1
2,9,585.04,219.48,43.56,113.56,1.71,-1,-1,-1
2,10,705.41,142.53,35.21,94.54,1.67,-1,-1,-1
3,1,1786.60,261.49,80.39,130.30,1.75,-1,-1,-1
3,2,943.43,377.02,79.14,137.31,1.74,-1,-1,-1
3,3,651.83,405.69,81.34,159.75,1.75,-1,-1,-1
3,4,782.73,567.62,82.44,155.09,1.74,-1,-1,-1
3,5,1197.65,479.70,53.26,170.36,1.73,-1,-1,-1
3,6,632.61,580.32,84.06,169.93,1.72,-1,-1,-1
3,7,225.92,308.84,76.76,120.61,1.75,-1,-1,-1
3,8,1277.40,261.50,51.19,131.12,1.71,-1,-1,-1
3,9,596.56,220.31,42.51,112.41,1.70,-1,-1,-1
3,10,715.75,144.52,35.41,93.96,1.69,-1,-1,-1
3,11,1.75,161.41,47.28,98.10,1.73,-1,-1,-1
4,1,1794.91,262.41,72.33,129.79,1.75,-1,-1,-1
4,2,945.35,378.89,74.60,135.45,1.74,-1,-1,-1
4,3,641.46,405.82,92.67,159.15,1.76,-1,-1,-1
4,4,776.66,563.35,101.69,157.79,1.75,-1,-1,-1
4,5,1200.38,481.22,62.40,173.05,1.75,-1,-1,-1
4,6,645.49,577.88,74.36,167.17,1.72,-1,-1,-1
4,7,231.94,313.52,82.52,116.90,1.76,-1,-1,-1
4,8,1281.45,262.45,55.71,133.21,1.71,-1,-1,-1
4,9,606.85,220.76,40.01,113.23,1.70,-1,-1,-1
4,10,725.71,146.55,36.40,93.08,1.69,-1,-1,-1
4,11,8.99,164.33,43.59,96.13,1.68,-1,-1,-1
5,1,1803.42,262.72,63.29,130.86,1.74,-1,-1,-1
5,2,950.55,379.12,63.07,138.14,1.71,-1,-1,-1
5,3,631.96,407.28,100.87,157.57,1.76,-1,-1,-1
5,4,771.07,558.47,113.97,161.56,1.76,-1,-1,-1
5,5,1200.41,484.79,71.01,172.84,1.75,-1,-1,-1
5,6,655.69,577.54,75.79,152.66,1.68,-1,-1,-1
5,7,236.26,315.80,91.80,115.79,1.76,-1,-1,-1
5,8,1291.09,264.81,54.67,132.21,1.71,-1,-1,-1
5,9,617.35,222.01,39.18,111.53,1.70,-1,-1,-1
5,10,732.59,149.08,40.43,92.41,1.69,-1,-1,-1
5,11,13.93,165.15,53.11,96.68,1.71,-1,-1,-1
6,1,1813.59,263.12,50.84,131.40,1.73,-1,-1,-1
6,2,953.95,378.61,64.84,140.93,1.73,-1,-1,-1
6,3,637.71,410.00,89.16,158.11,1.76,-1,-1,-1
6,4,771.99,551.98,112.85,163.42,1.76,-1,-1,-1
6,5,1206.45,489.67,74.53,174.13,1.75,-1,-1,-1
6,6,665.01,576.82,75.62,152.55,1.70,-1,-1,-1
6,7,242.19,319.23,96.71,113.62,1.76,-1,-1,-1
6,8,1298.90,265.68,55.03,131.59,1.71,-1,-1,-1
6,9,627.46,223.51,38.23,111.23,1.69,-1,-1,-1
6,10,738.76,152.32,44.76,90.66,1.69,-1,-1,-1
6,11,17.13,165.54,61.68,96.77,1.75,-1,-1,-1
7,1,1822.83,263.47,39.49,131.76,1.70,-1,-1,-1
7,2,959.56,378.85,66.97,141.11,1.75,-1,-1,-1
7,3,628.75,414.16,86.33,156.63,1.75,-1,-1,-1
7,4,774.98,548.65,94.69,153.29,1.74,-1,-1,-1
7,5,1214.56,495.04,75.95,172.36,1.75,-1,-1,-1
7,6,673.07,573.13,79.65,150.91,1.72,-1,-1,-1
7,7,250.20,321.35,100.38,112.72,1.76,-1,-1,-1
7,8,1310.10,267.94,53.38,130.37,1.70,-1,-1,-1
7,9,638.60,224.26,37.79,112.23,1.70,-1,-1,-1
7,10,748.34,154.03,46.68,88.56,1.68,-1,-1,-1
7,11,23.37,166.06,66.24,96.47,1.74,-1,-1,-1
8,1,1828.96,264.81,34.00,131.43,1.68,-1,-1,-1
8,2,965.68,380.45,69.31,143.35,1.75,-1,-1,-1
8,3,619.59,418.45,80.67,152.42,1.75,-1,-1,-1
8,4,776.83,548.64,89.28,145.56,1.73,-1,-1,-1
8,5,1218.49,499.89,81.09,168.69,1.75,-1,-1,-1
8,6,681.09,569.71,83.46,154.44,1.70,-1,-1,-1
8,7,258.48,324.66,98.69,110.53,1.75,-1,-1,-1
8,8,1317.91,268.37,55.53,131.28,1.71,-1,-1,-1
8,9,649.45,225.92,39.09,112.49,1.70,-1,-1,-1
8,10,759.10,154.26,46.93,91.55,1.68,-1,-1,-1
8,11,31.64,167.42,68.27,94.68,1.74,-1,-1,-1
9,1,1831.51,266.85,42.19,131.58,1.70,-1,-1,-1
9,2,970.43,383.13,70.75,143.54,1.75,-1,-1,-1
9,3,614.60,421.00,88.56,149.22,1.76,-1,-1,-1
9,4,776.39,547.54,103.38,146.36,1.74,-1,-1,-1
9,5,1224.75,502.40,81.52,166.98,1.76,-1,-1,-1
9,6,690.96,564.48,76.77,158.59,1.74,-1,-1,-1
9,7,269.43,328.60,92.01,107.23,1.75,-1,-1,-1
9,8,1329.03,269.50,54.54,131.36,1.71,-1,-1,-1
9,9,658.95,228.66,44.41,110.56,1.70,-1,-1,-1
9,10,768.46,155.54,47.94,92.34,1.69,-1,-1,-1
9,11,40.37,169.00,68.70,96.55,1.74,-1,-1,-1
10,1,1828.02,269.19,59.88,130.30,1.74,-1,-1,-1
10,2,977.77,386.96,71.29,141.15,1.75,-1,-1,-1
10,3,616.79,422.19,98.74,149.22,1.76,-1,-1,-1
10,4,772.70,541.94,117.39,152.96,1.74,-1,-1,-1
10,5,1232.03,500.58,75.50,170.04,1.75,-1,-1,-1
10,6,695.28,561.28,82.44,147.47,1.72,-1,-1,-1
