1,1,495.06,462.21,54.14,135.30,1.74,-1,-1,-1
2,1,485.12,460.57,57.67,137.33,1.74,-1,-1,-1
3,1,478.86,459.48,58.08,137.26,1.74,-1,-1,-1
4,1,473.44,459.72,62.70,137.24,1.74,-1,-1,-1
5,1,470.44,460.53,65.56,136.45,1.73,-1,-1,-1
6,1,467.02,460.56,68.15,136.77,1.74,-1,-1,-1
7,1,465.72,460.39,69.29,135.75,1.74,-1,-1,-1
8,1,465.01,460.96,68.90,135.56,1.73,-1,-1,-1
9,1,463.89,462.10,66.37,135.11,1.75,-1,-1,-1
10,1,462.58,460.41,64.38,136.28,1.74,-1,-1,-1
11,1,458.35,457.40,61.20,138.27,1.73,-1,-1,-1
12,1,453.20,455.06,58.19,140.22,1.69,-1,-1,-1
13,1,450.58,451.33,50.44,144.08,1.66,-1,-1,-1
14,1,442.99,450.59,45.96,143.39,1.70,-1,-1,-1
15,1,443.26,449.33,45.17,143.76,1.69,-1,-1,-1
16,1,440.67,451.12,46.72,142.94,1.73,-1,-1,-1
17,1,438.00,453.76,48.89,140.44,1.72,-1,-1,-1
18,1,433.04,455.76,54.27,139.28,1.73,-1,-1,-1
19,1,425.31,458.61,62.25,136.71,1.73,-1,-1,-1
20,1,422.40,458.73,64.53,136.66,1.70,-1,-1,-1
21,1,417.76,459.54,69.11,135.11,1.69,-1,-1,-1
22,1,412.81,458.95,73.27,133.88,1.68,-1,-1,-1
23,1,410.87,458.18,62.63,134.04,1.65,-1,-1,-1
24,1,410.09,457.07,59.54,134.40,1.69,-1,-1,-1
25,1,408.86,455.99,50.72,135.04,1.69,-1,-1,-1
26,1,408.18,454.62,47.41,136.23,1.70,-1,-1,-1
27,1,404.53,452.31,44.22,138.50,1.68,-1,-1,-1
28,1,401.00,451.43,39.64,138.64,1.69,-1,-1,-1
29,1,397.02,451.06,39.12,139.04,1.71,-1,-1,-1
30,1,386.79,451.27,45.81,138.46,1.70,-1,-1,-1
31,1,378.50,453.06,51.93,136.53,1.71,-1,-1,-1
32,1,370.39,452.64,60.18,137.55,1.73,-1,-1,-1
33,1,365.31,452.34,65.38,136.97,1.73,-1,-1,-1
34,1,360.56,453.13,69.16,135.37,1.74,-1,-1,-1
35,1,360.72,453.89,68.21,133.82,1.74,-1,-1,-1
36,1,360.11,455.18,67.76,132.61,1.74,-1,-1,-1
37,1,359.33,454.89,67.25,132.40,1.75,-1,-1,-1
38,1,359.59,454.29,62.63,132.94,1.74,-1,-1,-1
39,1,358.44,452.09,57.11,135.07,1.73,-1,-1,-1
40,1,355.72,450.56,51.72,136.15,1.72,-1,-1,-1
41,1,353.79,450.16,44.87,136.96,1.70,-1,-1,-1
42,1,352.31,449.84,38.19,137.65,1.69,-1,-1,-1
43,1,347.72,449.36,39.26,138.66,1.69,-1,-1,-1
44,1,343.08,449.46,40.67,137.27,1.68,-1,-1,-1
45,1,337.06,450.37,46.10,136.46,1.71,-1,-1,-1
46,1,331.25,451.20,52.34,135.36,1.71,-1,-1,-1
47,1,326.10,452.16,58.35,134.12,1.71,-1,-1,-1
48,1,324.44,451.78,62.36,134.48,1.70,-1,-1,-1
49,1,323.34,451.55,63.92,134.68,1.68,-1,-1,-1
50,1,321.02,451.51,65.96,133.80,1.72,-1,-1,-1
51,1,320.79,451.15,65.43,133.21,1.72,-1,-1,-1
52,1,320.45,451.38,62.60,132.44,1.71,-1,-1,-1
53,1,319.64,449.78,60.62,133.96,1.70,-1,-1,-1
54,1,319.78,448.98,56.47,134.57,1.73,-1,-1,-1
55,1,318.93,447.75,51.56,135.54,1.73,-1,-1,-1
56,1,316.56,446.92,46.57,135.08,1.72,-1,-1,-1
57,1,311.15,447.50,46.78,134.22,1.72,-1,-1,-1
58,1,303.02,447.08,51.55,135.04,1.73,-1,-1,-1
59,1,296.43,448.12,58.57,133.63,1.74,-1,-1,-1
60,1,289.83,448.02,66.88,134.00,1.75,-1,-1,-1
61,1,287.20,447.85,70.84,134.38,1.76,-1,-1,-1
62,1,287.11,448.49,71.32,133.47,1.75,-1,-1,-1
63,1,288.22,448.07,70.62,133.36,1.75,-1,-1,-1
64,1,290.02,449.10,68.54,131.82,1.75,-1,-1,-1
65,1,291.14,448.82,67.47,131.65,1.74,-1,-1,-1
66,1,293.97,449.11,63.96,131.64,1.74,-1,-1,-1
67,1,295.85,448.45,58.89,132.29,1.74,-1,-1,-1
68,1,296.97,447.41,53.25,132.69,1.73,-1,-1,-1
69,1,299.05,446.45,45.12,133.14,1.72,-1,-1,-1
70,1,300.95,445.86,40.64,133.45,1.70,-1,-1,-1
71,1,304.84,446.28,39.26,133.28,1.70,-1,-1,-1
72,1,308.15,446.02,40.44,133.69,1.68,-1,-1,-1
73,1,310.56,446.46,41.20,133.24,1.67,-1,-1,-1
74,1,311.43,446.65,46.49,132.22,1.71,-1,-1,-1
75,1,311.49,446.73,50.48,131.85,1.68,-1,-1,-1
76,1,313.14,447.16,52.28,132.28,1.74,-1,-1,-1
77,1,317.55,447.36,52.33,131.81,1.74,-1,-1,-1
78,1,320.88,447.85,53.70,130.82,1.73,-1,-1,-1
