1,1,80.63,393.47,62.88,138.30,1.74,-1,-1,-1
1,2,612.39,337.18,49.91,126.34,1.74,-1,-1,-1
1,3,192.15,309.89,55.56,127.08,1.74,-1,-1,-1
1,4,505.26,327.01,56.36,121.48,1.74,-1,-1,-1
1,5,1237.77,523.27,53.79,157.26,1.74,-1,-1,-1
1,6,760.68,366.90,47.15,131.68,1.72,-1,-1,-1
1,7,1347.68,257.24,47.10,113.93,1.71,-1,-1,-1
1,8,1674.44,726.88,80.24,216.53,1.71,-1,-1,-1
1,9,757.87,330.84,38.80,117.17,1.64,-1,-1,-1
1,10,289.25,328.10,42.80,128.40,1.61,-1,-1,-1
1,11,393.08,301.18,41.07,121.93,1.57,-1,-1,-1
1,12,316.26,330.24,42.65,117.84,1.53,-1,-1,-1
1,13,373.33,299.76,50.00,125.63,1.44,-1,-1,-1
1,14,331.98,296.83,42.30,119.51,1.43,-1,-1,-1
1,15,303.61,292.77,41.53,123.19,1.39,-1,-1,-1
1,16,360.59,287.72,40.87,126.90,1.33,-1,-1,-1
1,17,1248.00,860.58,40.14,29.33,1.23,-1,-1,-1
2,1,81.39,392.81,62.21,138.74,1.75,-1,-1,-1
2,2,611.51,336.98,50.47,126.11,1.74,-1,-1,-1
2,3,192.66,309.52,55.69,127.20,1.74,-1,-1,-1
2,4,505.46,326.89,56.32,121.26,1.74,-1,-1,-1
2,5,1237.68,522.88,53.57,157.52,1.75,-1,-1,-1
2,6,761.03,367.24,47.01,131.35,1.72,-1,-1,-1
2,7,1348.82,257.95,46.09,113.03,1.71,-1,-1,-1
2,8,1674.41,726.77,80.25,216.78,1.74,-1,-1,-1
2,9,757.13,330.22,38.45,117.30,1.64,-1,-1,-1
2,10,289.51,328.21,42.83,129.12,1.66,-1,-1,-1
2,11,391.97,300.64,43.34,122.49,1.56,-1,-1,-1
2,12,319.03,334.55,40.90,113.70,1.57,-1,-1,-1
2,13,371.35,299.03,46.25,126.44,1.39,-1,-1,-1
2,14,324.93,297.26,49.75,124.65,1.40,-1,-1,-1
2,15,302.57,290.95,40.45,130.22,1.36,-1,-1,-1
2,16,363.48,287.47,42.56,127.80,1.37,-1,-1,-1
2,17,1247.84,860.76,40.92,28.88,1.14,-1,-1,-1
3,1,82.43,392.31,61.65,139.42,1.75,-1,-1,-1
3,2,611.10,335.90,49.49,127.47,1.74,-1,-1,-1
3,3,194.16,310.10,54.42,126.93,1.74,-1,-1,-1
3,4,505.18,326.90,56.70,121.37,1.74,-1,-1,-1
3,5,1237.72,522.97,53.22,157.57,1.75,-1,-1,-1
3,6,761.35,366.80,47.10,131.69,1.72,-1,-1,-1
3,7,1350.33,257.86,45.38,113.10,1.71,-1,-1,-1
3,8,1674.97,726.82,79.99,216.67,1.75,-1,-1,-1
3,9,756.48,330.28,39.35,120.37,1.65,-1,-1,-1
3,10,290.75,329.27,43.82,128.32,1.64,-1,-1,-1
3,11,390.65,300.91,45.91,122.46,1.59,-1,-1,-1
3,12,322.43,334.45,38.25,114.36,1.55,-1,-1,-1
3,14,324.87,296.73,48.86,124.06,1.55,-1,-1,-1
3,15,300.12,289.25,43.46,131.46,1.35,-1,-1,-1
3,16,366.68,289.25,42.37,132.19,1.48,-1,-1,-1
3,17,1248.22,860.50,42.87,28.95,1.44,-1,-1,-1
4,1,81.99,391.88,61.93,139.91,1.75,-1,-1,-1
4,2,610.65,335.82,49.27,127.50,1.74,-1,-1,-1
4,3,194.76,309.88,54.32,127.51,1.74,-1,-1,-1
4,4,505.30,326.76,56.24,121.40,1.74,-1,-1,-1
4,5,1238.57,522.99,52.38,158.07,1.74,-1,-1,-1
4,6,761.62,366.64,46.59,132.06,1.71,-1,-1,-1
4,7,1350.66,258.15,45.84,112.71,1.71,-1,-1,-1
4,8,1675.38,726.22,79.92,217.42,1.76,-1,-1,-1
4,9,755.52,329.74,38.63,117.19,1.61,-1,-1,-1
4,10,293.23,328.60,42.90,128.79,1.62,-1,-1,-1
4,11,391.91,300.46,46.27,121.76,1.60,-1,-1,-1
4,12,323.87,333.71,35.79,115.27,1.54,-1,-1,-1
4,14,325.80,295.56,46.17,124.76,1.56,-1,-1,-1
4,15,299.19,289.20,43.45,128.66,1.37,-1,-1,-1
4,17,1248.00,860.57,43.16,28.64,1.40,-1,-1,-1
4,13,368.78,292.72,47.92,132.71,1.55,-1,-1,-1
5,1,83.91,392.00,60.09,139.60,1.75,-1,-1,-1
5,2,609.92,336.08,48.62,126.97,1.74,-1,-1,-1
5,3,195.26,310.35,55.79,126.99,1.74,-1,-1,-1
5,4,505.85,327.11,55.71,121.01,1.74,-1,-1,-1
5,5,1238.74,522.99,51.94,157.80,1.75,-1,-1,-1
5,6,761.93,366.77,46.59,131.92,1.71,-1,-1,-1
5,7,1351.29,256.90,46.21,113.93,1.71,-1,-1,-1
5,8,1675.82,726.47,80.03,217.15,1.72,-1,-1,-1
5,9,755.20,329.50,38.71,116.40,1.64,-1,-1,-1
5,10,296.88,330.11,45.44,126.97,1.51,-1,-1,-1
5,11,389.99,301.64,50.64,120.62,1.61,-1,-1,-1
5,12,324.96,332.90,35.75,116.00,1.40,-1,-1,-1
5,14,331.11,293.88,39.59,125.80,1.56,-1,-1,-1
5,15,295.53,291.57,46.59,133.86,1.41,-1,-1,-1
5,17,1247.86,860.62,42.84,28.92,1.38,-1,-1,-1
5,13,369.15,291.36,46.29,134.22,1.57,-1,-1,-1
5,16,294.43,292.55,71.44,136.42,0.71,-1,-1,-1
6,1,86.73,391.95,57.45,139.51,1.74,-1,-1,-1
6,2,610.10,335.66,46.17,127.57,1.74,-1,-1,-1
6,3,196.09,310.80,56.90,126.57,1.74,-1,-1,-1
6,4,506.25,326.90,56.53,121.72,1.74,-1,-1,-1
6,5,1239.06,522.60,52.26,157.92,1.75,-1,-1,-1
6,6,761.94,366.62,47.63,131.99,1.72,-1,-1,-1
6,7,1350.54,256.08,46.74,114.69,1.71,-1,-1,-1
6,8,1675.94,726.62,80.29,217.00,1.69,-1,-1,-1
6,9,753.74,328.90,40.73,124.00,1.61,-1,-1,-1
6,10,300.92,330.80,44.04,126.59,1.55,-1,-1,-1
6,11,391.41,302.00,51.96,121.10,1.64,-1,-1,-1
6,12,321.71,333.40,39.51,116.57,1.33,-1,-1,-1
6,14,325.45,293.41,43.42,125.28,1.47,-1,-1,-1
6,15,294.42,288.14,46.63,137.19,1.48,-1,-1,-1
6,17,1247.71,859.89,54.81,29.90,1.42,-1,-1,-1
6,13,369.83,290.47,45.41,134.76,1.58,-1,-1,-1
7,1,89.01,391.74,56.12,139.89,1.74,-1,-1,-1
7,2,609.45,334.96,44.11,128.09,1.74,-1,-1,-1
7,3,197.58,310.92,57.13,126.39,1.75,-1,-1,-1
7,4,506.33,326.60,56.98,121.46,1.74,-1,-1,-1
7,5,1239.39,522.64,51.97,157.76,1.75,-1,-1,-1
7,6,762.06,365.86,47.22,133.02,1.73,-1,-1,-1
7,7,1346.33,255.29,49.72,115.76,1.72,-1,-1,-1
7,8,1675.35,726.85,81.12,217.00,1.67,-1,-1,-1
7,9,754.09,328.96,39.80,126.01,1.61,-1,-1,-1
7,10,302.15,330.79,51.17,126.32,1.63,-1,-1,-1
7,11,393.32,302.05,52.55,120.81,1.67,-1,-1,-1
7,12,322.85,337.40,38.09,112.19,1.39,-1,-1,-1
7,14,325.40,293.22,40.47,121.47,1.44,-1,-1,-1
7,15,294.49,289.15,45.97,134.12,1.52,-1,-1,-1
7,17,1248.95,860.42,41.33,28.53,1.40,-1,-1,-1
7,13,371.28,295.90,42.09,129.46,1.57,-1,-1,-1
8,1,91.49,391.43,54.38,140.20,1.73,-1,-1,-1
8,2,609.27,334.49,44.59,128.23,1.73,-1,-1,-1
8,3,198.45,310.76,57.11,126.58,1.75,-1,-1,-1
8,4,506.58,326.95,57.03,121.67,1.74,-1,-1,-1
8,5,1239.62,522.76,52.02,157.78,1.74,-1,-1,-1
8,6,761.17,366.82,48.53,131.40,1.72,-1,-1,-1
8,7,1344.32,255.04,50.52,116.23,1.71,-1,-1,-1
8,8,1676.06,726.67,80.91,217.10,1.56,-1,-1,-1
8,9,753.51,329.51,39.15,121.91,1.62,-1,-1,-1
8,10,301.55,328.84,42.53,128.64,1.61,-1,-1,-1
8,11,394.64,302.17,51.07,120.97,1.67,-1,-1,-1
8,12,328.18,335.80,33.58,114.63,1.47,-1,-1,-1
8,14,322.61,292.75,37.12,120.07,1.36,-1,-1,-1
8,15,290.56,289.17,48.84,132.94,1.59,-1,-1,-1
8,17,1248.96,860.47,42.22,29.10,1.17,-1,-1,-1
8,13,375.43,287.61,39.11,102.83,0.77,-1,-1,-1
8,16,372.01,300.32,41.49,127.22,1.61,-1,-1,-1
9,1,97.42,391.45,49.61,140.44,1.74,-1,-1,-1
9,2,609.04,334.44,45.73,128.19,1.74,-1,-1,-1
9,3,199.65,310.84,56.57,126.78,1.75,-1,-1,-1
9,4,507.01,326.91,56.61,121.61,1.74,-1,-1,-1
9,5,1239.99,522.71,52.13,157.87,1.74,-1,-1,-1
9,6,761.40,366.80,48.62,131.17,1.72,-1,-1,-1
9,7,1343.13,254.66,51.12,116.84,1.73,-1,-1,-1
9,8,1675.51,726.87,81.69,216.74,1.64,-1,-1,-1
