1,1,1401.73,651.79,78.50,174.17,1.75,-1,-1,-1
1,2,1557.28,553.81,49.62,152.16,1.74,-1,-1,-1
1,3,549.20,586.16,45.58,165.23,1.74,-1,-1,-1
1,4,1023.18,425.50,45.96,113.16,1.74,-1,-1,-1
1,5,445.11,369.59,51.29,100.98,1.73,-1,-1,-1
1,6,1490.22,498.55,45.29,142.95,1.73,-1,-1,-1
1,7,1455.61,756.00,75.96,193.91,1.73,-1,-1,-1
1,8,890.01,588.70,51.72,152.11,1.73,-1,-1,-1
1,9,578.59,339.95,44.41,93.17,1.73,-1,-1,-1
1,10,1211.05,350.26,37.54,106.64,1.72,-1,-1,-1
1,11,625.67,262.04,36.97,74.77,1.71,-1,-1,-1
1,12,755.20,297.19,28.07,87.66,1.69,-1,-1,-1
1,13,554.66,253.69,27.07,75.01,1.67,-1,-1,-1
1,14,1285.96,223.47,25.33,67.05,1.64,-1,-1,-1
2,1,1400.82,654.59,78.74,175.49,1.76,-1,-1,-1
2,2,1553.33,554.11,52.53,153.48,1.74,-1,-1,-1
2,3,547.98,586.05,53.42,165.28,1.74,-1,-1,-1
2,4,1022.94,425.78,46.42,113.65,1.74,-1,-1,-1
2,5,446.07,369.75,50.43,100.83,1.73,-1,-1,-1
2,6,1490.10,495.93,45.96,142.66,1.73,-1,-1,-1
2,7,1453.81,754.20,76.39,191.27,1.73,-1,-1,-1
2,8,889.45,588.82,54.37,151.68,1.72,-1,-1,-1
2,9,578.82,340.27,45.28,93.20,1.73,-1,-1,-1
2,10,1210.90,350.28,36.42,106.67,1.72,-1,-1,-1
2,11,628.69,260.65,35.00,76.27,1.69,-1,-1,-1
2,12,755.86,297.77,30.94,87.43,1.72,-1,-1,-1
2,13,554.89,253.54,27.73,74.97,1.69,-1,-1,-1
2,14,1286.28,222.64,23.61,67.82,1.64,-1,-1,-1
3,1,1400.01,655.13,79.09,176.90,1.76,-1,-1,-1
3,2,1552.12,554.83,51.63,153.13,1.74,-1,-1,-1
3,3,547.67,585.73,64.97,165.94,1.75,-1,-1,-1
3,4,1023.01,426.20,46.67,114.61,1.74,-1,-1,-1
3,5,445.68,371.06,49.91,100.02,1.73,-1,-1,-1
3,6,1490.57,495.02,46.26,136.56,1.72,-1,-1,-1
3,7,1449.29,751.99,79.84,191.48,1.73,-1,-1,-1
3,8,889.07,588.54,55.38,151.82,1.72,-1,-1,-1
3,9,579.07,340.98,46.27,93.76,1.73,-1,-1,-1
3,10,1209.24,350.00,37.75,107.08,1.72,-1,-1,-1
3,11,634.38,260.24,28.32,76.76,1.68,-1,-1,-1
3,12,757.58,298.24,34.05,87.43,1.71,-1,-1,-1
3,13,554.62,253.77,27.52,75.24,1.69,-1,-1,-1
3,14,1284.08,223.48,25.42,67.15,1.62,-1,-1,-1
4,1,1399.41,658.21,78.43,177.20,1.75,-1,-1,-1
4,2,1548.23,555.13,53.73,152.01,1.74,-1,-1,-1
4,3,547.24,586.77,73.22,164.53,1.75,-1,-1,-1
4,4,1022.39,426.37,47.04,114.97,1.74,-1,-1,-1
4,5,445.03,371.44,48.79,100.57,1.73,-1,-1,-1
4,6,1491.95,494.67,46.64,129.34,1.71,-1,-1,-1
4,7,1447.91,750.93,81.37,192.41,1.73,-1,-1,-1
4,8,888.47,589.19,56.05,151.14,1.73,-1,-1,-1
4,9,578.82,341.65,45.35,94.00,1.73,-1,-1,-1
4,10,1208.49,349.41,37.54,107.41,1.72,-1,-1,-1
4,11,638.77,260.37,24.84,76.92,1.69,-1,-1,-1
4,12,758.78,298.46,37.69,87.12,1.72,-1,-1,-1
4,13,553.50,253.92,29.22,76.40,1.69,-1,-1,-1
4,14,1283.85,224.88,24.83,66.01,1.63,-1,-1,-1
5,1,1400.05,660.94,77.04,175.65,1.76,-1,-1,-1
5,2,1546.78,555.54,55.14,151.75,1.75,-1,-1,-1
5,3,547.33,587.54,75.77,164.21,1.76,-1,-1,-1
5,4,1022.40,426.15,46.75,115.06,1.74,-1,-1,-1
5,5,445.85,370.94,47.36,101.82,1.73,-1,-1,-1
5,6,1492.41,494.87,50.84,127.16,1.69,-1,-1,-1
5,7,1446.78,750.45,81.84,192.24,1.72,-1,-1,-1
5,8,888.48,589.09,55.94,150.15,1.73,-1,-1,-1
5,9,579.67,341.42,44.82,93.88,1.73,-1,-1,-1
5,10,1207.15,349.52,37.39,107.30,1.72,-1,-1,-1
5,11,639.85,259.79,23.91,77.27,1.68,-1,-1,-1
5,12,759.29,298.52,38.93,87.32,1.72,-1,-1,-1
5,13,553.64,254.47,29.88,75.84,1.70,-1,-1,-1
5,14,1282.35,223.55,25.60,67.96,1.66,-1,-1,-1
6,1,1400.08,661.11,76.67,175.95,1.75,-1,-1,-1
6,2,1545.09,555.85,57.06,151.78,1.74,-1,-1,-1
6,3,548.45,587.89,73.99,163.49,1.75,-1,-1,-1
6,4,1022.48,426.01,46.38,115.56,1.74,-1,-1,-1
6,5,447.16,370.68,46.09,102.36,1.74,-1,-1,-1
6,6,1490.40,492.64,49.88,128.94,1.69,-1,-1,-1
6,7,1446.03,749.69,83.19,192.77,1.71,-1,-1,-1
6,8,889.02,588.91,55.79,147.87,1.74,-1,-1,-1
6,9,582.70,341.36,42.38,93.65,1.73,-1,-1,-1
6,10,1207.21,349.55,37.14,107.31,1.72,-1,-1,-1
6,11,640.47,260.01,24.31,77.02,1.69,-1,-1,-1
6,12,759.20,298.92,38.65,88.27,1.72,-1,-1,-1
6,13,554.03,254.60,30.47,75.36,1.70,-1,-1,-1
6,14,1281.82,224.33,25.09,67.26,1.63,-1,-1,-1
7,1,1402.34,662.80,74.16,174.44,1.75,-1,-1,-1
7,2,1543.59,556.16,58.87,151.65,1.75,-1,-1,-1
7,3,550.46,587.68,72.01,163.63,1.75,-1,-1,-1
7,4,1022.90,425.95,46.56,115.29,1.73,-1,-1,-1
7,5,448.36,371.08,45.08,102.20,1.74,-1,-1,-1
7,6,1490.47,489.49,46.02,130.91,1.73,-1,-1,-1
7,7,1445.94,749.81,85.06,191.88,1.71,-1,-1,-1
7,8,888.54,588.42,56.85,146.21,1.74,-1,-1,-1
7,9,586.13,340.93,38.69,94.58,1.72,-1,-1,-1
7,10,1206.58,349.36,35.62,107.50,1.72,-1,-1,-1
7,11,640.46,260.04,26.14,76.77,1.68,-1,-1,-1
7,12,759.36,299.24,38.71,89.02,1.72,-1,-1,-1
